Watchlist 'Russell 2000'

Russell 2000
Symbol,Description,Company Name,Market Cap,Sector,Industry,Sub-Industry
KERN,AKERNA CORP COM,AKERNA CORP,15 M,Information Technology,Software,Application Software
KFRC,KFORCE.COM INC COM,KFORCE INC.,"1,415 M",Industrials,Professional Services,Human Resource & Employment Services
KFY,KORN FERRY COM,KORN FERRY,"3,336 M",Industrials,Professional Services,Human Resource & Employment Services
KIDS,ORTHOPEDIATRICS CORP COM,ORTHOPEDIATRICS CORP,904 M,Health Care,Health Care Equipment & Supplies,Health Care Supplies
KLDO,KALEIDO BIOSCIENCES INC COM,KALEIDO BIOSCIENCES INC,3.4 M,Health Care,Pharmaceuticals,Pharmaceuticals
KMT,KENNAMETAL INC COM,KENNAMETAL INCORPORATED,"2,347 M",Industrials,Machinery,Industrial Machinery
KN,KNOWLES CORP COM,KNOWLES CORP,"1,793 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components
KNSA,KINIKSA PHARMACEUTICALS LTD COM CL A,KINIKSA PHARMACEUTICALS LTD,562 M,Health Care,Biotechnology,Biotechnology
KNSL,KINSALE CAPITAL GROUP INC COM,KINSALE CAPITAL GROUP INC,"5,211 M",Financials,Insurance,Property & Casualty Insurance
KOD,KODIAK SCIENCES INC COM,KODIAK SCIENCES INC,419 M,Health Care,Biotechnology,Biotechnology
KODK,EASTMAN KODAK CO COM,EASTMAN KODAK CO,368 M,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
KOP,KOPPERS HOLDINGS INC COM,KOPPERS HOLDINGS INC.,590 M,Materials,Chemicals,Commodity Chemicals
KOS,KOSMOS ENERGY LTD (NA) COM,<empty>,"3,844 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
KPTI,KARYOPHARM THERAPEUTICS INC COM,KARYOPHARM THERAPEUTICS INC,511 M,Health Care,Biotechnology,Biotechnology
KREF,KKR REAL ESTATE FINANCE TRUST COM,KKR REAL ESTATE FINANCE TRUST INC,"1,315 M",Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
KRG,KITE REALTY GROUP TRUST COM USD0.01,KITE REALTY GROUP TRUST,"4,464 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
KRMD,REPRO MEDSYSTEMS INC COM,"REPRO-MED SYSTEMS, INC.",91 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
KRNY,KEARNY FINANCIAL CORP MD COM,KEARNY FINANCIAL CORP,833 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
KRO,KRONOS WORLDWIDE INC COM,KRONOS WORLDWIDE INC,"2,196 M",Materials,Chemicals,Commodity Chemicals
KROS,KEROS THERAPEUTICS INC COM,KEROS THERAPEUTICS INC,872 M,Health Care,Biotechnology,Biotechnology
KRTX,KARUNA THERAPEUTICS INC COM,KARUNA THERAPEUTICS INC,"3,274 M",Health Care,Biotechnology,Biotechnology
KRUS,KURA SUSHI USA INC COM CL A,KURA SUSHI USA INC,375 M,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
KRYS,KRYSTAL BIOTECH INC COM,KRYSTAL BIOTECH INC,"1,572 M",Health Care,Biotechnology,Biotechnology
KTB,KONTOOR BRANDS INC COM,KONTOOR BRANDS INC,"2,234 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
KTOS,KRATOS DEFENSE & SECURITY SOLU COM,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC","1,860 M",Industrials,Aerospace & Defense,Aerospace & Defense
KURA,KURA ONCOLOGY INC COM,KURA ONCOLOGY INC,905 M,Health Care,Biotechnology,Biotechnology
KVHI,KVH INDUSTRIES COM,"KVH INDUSTRIES, INC.",145 M,Information Technology,Communications Equipment,Communications Equipment
KW,KENNEDY-WILSON HOLDINGS INC COM,"KENNEDY-WILSON HOLDINGS, INC","2,868 M",Real Estate,Real Estate Management & Development,Real Estate Operating Companies
KWR,QUAKER HOUGHTON COM,QUAKER CHEMICAL CORPORATION,"2,955 M",Materials,Chemicals,Specialty Chemicals
KZR,KEZAR LIFE SCIENCES INC COM,KEZAR LIFE SCIENCES INC,304 M,Health Care,Biotechnology,Biotechnology
LAD,LITHIA MOTORS INC COM,"LITHIA MOTORS, INC.","8,591 M",Consumer Discretionary,Specialty Retail,Automotive Retail
LADR,LADDER CAPITAL CORP COM USD0.001 CL A,LADDER CAPITAL CORP,"1,457 M",Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
LAKE,LAKELAND INDUSTRIES COM,"LAKELAND INDUSTRIES, INC.",132 M,Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
LANC,LANCASTER COLONY CORP COM,LANCASTER COLONY CORPORATION,"3,288 M",Consumer Staples,Food Products,Packaged Foods & Meats
LAND,GLADSTONE LAND CORP COM USD0.001,GLADSTONE LAND CORP,904 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
LARK,LANDMARK BANCORP INC (KANSAS) COM,"LANDMARK BANCORP, INC.",128 M,Financials,Banks,Regional Banks
LASR,NLIGHT INC COM,NLIGHT INC,575 M,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
LAUR,LAUREATE EDUCATION INC COM,"LAUREATE EDUCATION, INC.","2,260 M",Consumer Discretionary,Diversified Consumer Services,Education Services
LAWS,LAWSON PRODUCTS INC COM,<empty>,<empty>,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
LBAI,LAKELAND BANCORP INC COM,"LAKELAND BANCORP, INC.","1,003 M",Financials,Banks,Regional Banks
LBC,LUTHER BURBANK CORPORATION COM,LUTHER BURBANK CORP,695 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
LBRT,LIBERTY ENERGY INC COM CL A,LIBERTY ENERGY INC,"3,294 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
LC,LENDING CLUB CORP COM,LENDINGCLUB CORP,"1,618 M",Financials,Consumer Finance,Consumer Finance
LCI,LANNETT CO INC COM,"LANNETT COMPANY, INC.",22 M,Health Care,Pharmaceuticals,Pharmaceuticals
LCII,LCI INDUSTRIES COM,LCI INDUSTRIES,"2,935 M",Consumer Discretionary,Auto Components,Auto Parts & Equipment
LCNB,LCNB CORP COM,LCNB CORP,182 M,Financials,Banks,Regional Banks
LCUT,LIFETIME BRANDS IN COM,"LIFETIME BRANDS, INC.",250 M,Consumer Discretionary,Household Durables,Housewares & Specialties
LE,LANDS END INC COM,"LANDS' END, INCORPORATED",399 M,Consumer Discretionary,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
LEGH,LEGACY HOUSING CORPORATION COM,LEGACY HOUSING CORP,390 M,Consumer Discretionary,Household Durables,Homebuilding
LFVN,LIFEVANTAGE CORPORATION COM,LIFEVANTAGE CORP,54 M,Consumer Staples,Personal Products,Personal Products
LGIH,LGI HOMES INC COM,LGI HOMES INC,"2,316 M",Consumer Discretionary,Household Durables,Homebuilding
LGND,LIGAND PHARMACEUTICAL INC COM,LIGAND PHARMACEUTICALS INC,"1,433 M",Health Care,Biotechnology,Biotechnology
LHCG,LHC GROUP INC COM,"LHC GROUP, INC.","5,159 M",Health Care,Health Care Providers & Services,Health Care Services
LILA,LIBERTY LATIN AMERICA LTD COM,LIBERTY LATIN AMERICA LTD,"2,078 M",Communication Services,Diversified Telecommunication Services,Alternative Carriers
LILAK,LIBERTY LATIN AMERICA LTD COM,LIBERTY LATIN AMERICA LTD,"2,081 M",Communication Services,Diversified Telecommunication Services,Alternative Carriers
LIND,LINDBLAD EXPEDITIONS HLDGS INC COM,LINDBLAD EXPEDITIONS HOLDINGS INC,732 M,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
LIVN,LIVANOVA PLC COM,<empty>,"3,730 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
LJPC,LA JOLLA PHARMACEUTICAL CO COM,LA JOLLA PHARMACEUTICAL COMPANY,98 M,Health Care,Biotechnology,Biotechnology
LKFN,LAKELAND FINANCIAL CORP COM,LAKELAND FINANCIAL CORPORATION,"1,814 M",Financials,Banks,Regional Banks
LL,LL FLOORING HOLDINGS INC COM,LL FLOORING HOLDINGS INC,360 M,Consumer Discretionary,Specialty Retail,Home Improvement Retail
LLNW,LIMELIGHT NETWORKS INC COM,"LIMELIGHT NETWORKS, INC.",394 M,Information Technology,IT Services,Internet Services & Infrastructure
LMAT,LEMAITRE VASCULAR INC COM,"LEMAITRE VASCULAR, INC.",998 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
LMNR,LIMONEIRA CO COM,LIMONEIRA COMPANY,193 M,Consumer Staples,Food Products,Agricultural Products
LMST,LIMESTONE BANCORP INC COM,LIMESTONE BANCORP INC,155 M,Financials,Banks,Regional Banks
LNDC,LANDEC CORP COM,LANDEC CORPORATION,279 M,Consumer Staples,Food Products,Packaged Foods & Meats
LNN,LINDSAY CORPORATION COM,LINDSAY CORPORATION,"1,462 M",Industrials,Machinery,Agricultural & Farm Machinery
LNTH,LANTHEUS HOLDINGS INC COM,LANTHEUS HOLDINGS INC,"4,944 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
LOB,LIVE OAK BANCSHARES INC COM,LIVE OAK BANCSHARES INC,"1,753 M",Financials,Banks,Regional Banks
LOCO,EL POLLO LOCO HOLDINGS INC COM,EL POLLO LOCO HOLDINGS INC,382 M,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
LOGC,LOGICBIO THERAPEUTICS INC COM,LOGICBIO THERAPEUTICS INC,17 M,Health Care,Biotechnology,Biotechnology
LOVE,LOVESAC COMPANY COM,LOVESAC CO,542 M,Consumer Discretionary,Household Durables,Home Furnishings
LPG,DORIAN LPG LIMITED COM,DORIAN LPG LTD,724 M,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
LPSN,LIVEPERSON INC COM,"LIVEPERSON, INC.","1,270 M",Information Technology,Software,Application Software
LPX,LOUISIANA-PACIFIC CORP COM,LOUISIANA-PACIFIC CORPORATION,"5,884 M",Materials,Paper & Forest Products,Forest Products
LQDA,LIQUIDIA CORPORATION COM,LIQUIDIA CORP,277 M,Health Care,Pharmaceuticals,Pharmaceuticals
LQDT,LIQUIDITY SVCS INC COM,"LIQUIDITY SERVICES, INC.",436 M,Consumer Discretionary,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
LRN,STRIDE INC COM,STRIDE INC,"1,705 M",Consumer Discretionary,Diversified Consumer Services,Education Services
LSCC,LATTICE SEMICONDUCTOR COM,LATTICE SEMICONDUCTOR CORPORATION,"7,251 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
LTC,LTC PROPERTIES INC COM USD0.01,"LTC PROPERTIES, INC.","1,500 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Health Care REITs
LTHM,LIVENT CORPORATION COM,LIVENT CORP,"4,548 M",Materials,Chemicals,Specialty Chemicals
LTRPA,LIBERTY TRIPADVISOR HLDGS INC COM,LIBERTY TRIPADVISOR HOLDINGS INC,77 M,Communication Services,Interactive Media & Services,Interactive Media & Services
LUNA,LUNA INNOVATIONS INC COM,LUNA INNOVATIONS INCORPORATED,197 M,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
LXFR,LUXFER HOLDINGS PLC COM,LUXFER HOLDINGS PLC,480 M,Industrials,Machinery,Industrial Machinery
LXP,LXP INDUSTRIAL TRUST COM USD0.0001,LXP INDUSTRIAL TRUST,"3,251 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Industrial REITs
LXRX,LEXICON PHARMACEUTICALS INC COM,LEXICON PHARMACEUTICALS INCORPORATED,274 M,Health Care,Biotechnology,Biotechnology
LYRA,LYRA THERAPEUTICS INC COM,LYRA THERAPEUTICS INC,179 M,Health Care,Pharmaceuticals,Pharmaceuticals
LYTS,LSI INDUSTRIES COM,LSI INDUSTRIES INC.,186 M,Industrials,Electrical Equipment,Electrical Components & Equipment
LZB,LA-Z-BOY INC COM,LA-Z-BOY INCORPORATED,"1,102 M",Consumer Discretionary,Household Durables,Home Furnishings
M,MACY'S INC COM,MACY'S INC,"6,821 M",Consumer Discretionary,Multiline Retail,Department Stores
MAC,MACERICH CO COM,MACERICH CO,"2,458 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
MANT,MANTECH INTERNATIONAL CORP COM CL A,MANTECH INTERNATIONAL CORPORATION,"3,913 M",Industrials,Professional Services,Research & Consulting Services
MATW,MATTHEWS INTL CORP COM CL A,MATTHEWS INTERNATIONAL CORPORATION,"1,015 M",Industrials,Commercial Services & Supplies,Diversified Support Services
MATX,MATSON INC COM,MATSON INC,"3,715 M",Industrials,Marine,Marine
MAXR,MAXAR TECHNOLOGIES INC COM,<empty>,"2,225 M",Industrials,Aerospace & Defense,Aerospace & Defense
MBCN,MIDDLEFIELD BANC CORP (US) COM,MIDDLEFIELD BANC CORP.,146 M,Financials,Banks,Regional Banks
MBI,MBIA INC COM,MBIA INC.,773 M,Financials,Insurance,Property & Casualty Insurance
MBII,MARRONE BIO INNOVATIONS INC COM,MARRONE BIO INNOVATIONS INC,225 M,Materials,Chemicals,Fertilizers & Agricultural Chemicals
MBIN,MERCHANTS BANCORP COM,MERCHANTS BANCORP,"1,115 M",Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
MBIO,MUSTANG BIO INC COM,MUSTANG BIO INC,62 M,Health Care,Biotechnology,Biotechnology
MBUU,MALIBU BOATS INC COM CL A,MALIBU BOATS INC,"1,182 M",Consumer Discretionary,Leisure Products,Leisure Products
MBWM,MERCANTILE BANK CORP COM,MERCANTILE BANK CORPORATION,515 M,Financials,Banks,Regional Banks
MC,MOELIS & COMPANY COM CL A,MOELIS & CO,"3,025 M",Financials,Capital Markets,Investment Banking & Brokerage
MCB,METROPOLITAN BANK HOLDING CORP COM,METROPOLITAN BANK HOLDING CORP,839 M,Financials,Banks,Regional Banks
MCBC,MACATAWA BANK CORP COM,MACATAWA BANK CORPORATION,317 M,Financials,Banks,Regional Banks
MCBS,METROCITY BANKSHARES INC COM,METROCITY BANKSHARES INC,523 M,Financials,Banks,Regional Banks
MCFT,MASTERCRAFT BOAT HOLDINGS INC COM,MASTERCRAFT BOAT HOLDINGS INC,425 M,Consumer Discretionary,Leisure Products,Leisure Products
MCRB,SERES THERAPEUTICS COM,SERES THERAPEUTICS INC,309 M,Health Care,Biotechnology,Biotechnology
MCRI,MONARCH CASINO & RESORT COM,"MONARCH CASINO & RESORT, INC.","1,319 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming
MCS,MARCUS CORP COM,MARCUS CORP,488 M,Communication Services,Entertainment,Movies & Entertainment
MD,MEDNAX INC COM,MEDNAX INC,"1,723 M",Health Care,Health Care Providers & Services,Health Care Services
MDC,M.D.C. HLDGS INC COM,"M.D.C. HOLDINGS, INC.","2,694 M",Consumer Discretionary,Household Durables,Homebuilding
MDGL,MADRIGAL PHARMACEUTICALS INC COM,MADRIGAL PHARMACEUTICALS INC,"1,193 M",Health Care,Biotechnology,Biotechnology
MDRX,ALLSCRIPTS-MISYS HEALTHCARE SO COM,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INCORPORATION","2,003 M",Health Care,Health Care Technology,Health Care Technology
MEC,MAYVILLE ENGINEERING CO INC COM,MAYVILLE ENGINEERING COMPANY INC,186 M,Industrials,Machinery,Industrial Machinery
MED,MEDIFAST INC COM,"MEDIFAST, INC.","2,163 M",Consumer Staples,Personal Products,Personal Products
MEDP,MEDPACE HOLDINGS INC COM,MEDPACE HOLDINGS INC,"4,715 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
MEI,METHODE ELECTRONICS INC COM,"METHODE ELECTRONICS, INCORPORATED","1,661 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
MEIP,MEI PHARMA INC COM,MEI PHARMA INCORPORATION,66 M,Health Care,Biotechnology,Biotechnology
MESA,MESA AIR GROUP INC COM,"MESA AIR GROUP, INC.",104 M,Industrials,Airlines,Airlines
MFA,MFA FINANCIAL INC COM USD0.01(POST REV SPLIT),MFA FINANCIAL INCORPORATED,"1,418 M",Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
MG,MISTRAS GROUP INC COM,MISTRAS GROUP INCORPORATION,175 M,Industrials,Professional Services,Research & Consulting Services
MGEE,MGE ENERGY INC COM,"MGE ENERGY, INC.","2,861 M",Utilities,Electric Utilities,Electric Utilities
MGI,MONEYGRAM INTERNATIONAL INC COM,"MONEYGRAM INTERNATIONAL, INC.",981 M,Information Technology,IT Services,Data Processing & Outsourced Services
MGNX,MACROGENICS INC COM,MACROGENICS INC,220 M,Health Care,Biotechnology,Biotechnology
MGPI,MGP INGREDIENTS INC NEW COM,MGP INGREDIENTS INC,"2,122 M",Consumer Staples,Beverages,Distillers & Vintners
MGRC,MCGRATH RENTCORP COM,MCGRATH RENTCORP,"2,022 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
MGTA,MAGENTA THERAPEUTICS INC COM,MAGENTA THERAPEUTICS INC,69 M,Health Care,Biotechnology,Biotechnology
MGTX,MEIRAGTX HOLDINGS PLC COM,MEIRAGTX HOLDINGS PLC,358 M,Health Care,Biotechnology,Biotechnology
MGY,MAGNOLIA OIL & GAS CORPORATION COM CL A,MAGNOLIA OIL & GAS CORP,"5,191 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
MHH,MASTECH DIGITAL INC COM,MASTECH DIGITAL INC,204 M,Industrials,Professional Services,Human Resource & Employment Services
MHO,M/I HOMES INC COM,"M/I HOMES, INC.","1,341 M",Consumer Discretionary,Household Durables,Homebuilding
MIME,MIMECAST LIMITED CSH MRG $80.00/SH 5/20/22,MIMECAST LTD,"5,347 M",Information Technology,Software,Application Software
MIRM,MIRUM PHARMACEUTICALS INC COM,MIRUM PHARMACEUTICALS INC,773 M,Health Care,Biotechnology,Biotechnology
MITK,MITEK SYSTEMS INC COM,"MITEK SYSTEMS, INC.",428 M,Information Technology,Software,Application Software
MLAB,MESA LABORATORIES INC COM,"MESA LABORATORIES, INC.","1,136 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
MLHR,HERMAN MILLER INC COM,<empty>,<empty>,Industrials,Commercial Services & Supplies,Office Services & Supplies
MLI,MUELLER INDUSTRIES INC COM,"MUELLER INDUSTRIES, INC.","3,187 M",Industrials,Machinery,Industrial Machinery
MLP,MAUI LAND & PINEAPPLE CO INC COM,"MAUI LAND & PINEAPPLE COMPANY, INC.",210 M,Real Estate,Real Estate Management & Development,Real Estate Development
MLR,MILLER INDUSTRIES INC COM,"MILLER INDUSTRIES, INC.",279 M,Industrials,Machinery,Construction Machinery & Heavy Trucks
MLSS,MILESTONE SCIENTIFIC INC COM,MILESTONE SCIENTIFIC INC.,68 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
MMI,MARCUS & MILLICHAP INC COM,MARCUS & MILLICHAP INC,"1,554 M",Real Estate,Real Estate Management & Development,Real Estate Services
MMS,MAXIMUS INC COM,"MAXIMUS, INC.","3,937 M",Information Technology,IT Services,Data Processing & Outsourced Services
MMSI,MERIT MEDICAL SYSTEMS COM,"MERIT MEDICAL SYSTEMS, INC.","3,511 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
MNKD,MANNKIND CORPORATION COM,MANNKIND CORPORATION,"1,124 M",Health Care,Biotechnology,Biotechnology
MNOV,MEDICINOVA INC COM,MEDICINOVA INC,119 M,Health Care,Biotechnology,Biotechnology
MNRL,BRIGHAM MINERALS INC COM CL A,BRIGHAM MINERALS INC,"1,677 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
MNRO,MONRO INC COM,MONRO INC,"1,536 M",Consumer Discretionary,Specialty Retail,Automotive Retail
MNSB,MAINSTREET BANCSHARES INC COM,MAINSTREET BANKSHARES INC,188 M,Financials,Banks,Regional Banks
MOD,MODINE MANUFACTURING CO COM,MODINE MANUFACTURING COMPANY,608 M,Consumer Discretionary,Auto Components,Auto Parts & Equipment
MODN,MODEL N INC COM,MODEL N INC,924 M,Information Technology,Software,Application Software
MOFG,MIDWESTONE FINANCIAL GROUP INC COM,MIDWESTONE FINANCIAL GROUP INC (IOWA),482 M,Financials,Banks,Regional Banks
MOG/A,MOOG INC COM CL A,MOOG INC.,"2,673 M",Industrials,Aerospace & Defense,Aerospace & Defense
MORF,MORPHIC HOLDING INC COM,MORPHIC HOLDING INC,908 M,Health Care,Biotechnology,Biotechnology
MOV,MOVADO GROUP INC COM,"MOVADO GROUP, INC.",762 M,Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
MPAA,MOTORCAR PARTS OF AMERICA INC COM,"MOTORCAR PARTS OF AMERICA, INC.",284 M,Consumer Discretionary,Auto Components,Auto Parts & Equipment
MPB,MID PENN BANCORP INC COM,"MID PENN BANCORP, INC.",439 M,Financials,Banks,Regional Banks
MPX,MARINE PRODUCTS CORP COM,MARINE PRODUCTS CORPORATION,368 M,Consumer Discretionary,Leisure Products,Leisure Products
MRBK,MERIDIAN CORPORATION COM,MERIDIAN CORP,193 M,Financials,Banks,Regional Banks
MRC,MRC GLOBAL INC COM,MRC GLOBAL INCORPORATED,966 M,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
MRKR,MARKER THERAPEUTICS INC COM,MARKER THERAPEUTICS INC(PRE-REINCORPORATION),24 M,Health Care,Biotechnology,Biotechnology
MRNS,MARINUS PHARMACEUTICALS INC COM,MARINUS PHARMACEUTICALS INC,217 M,Health Care,Pharmaceuticals,Pharmaceuticals
MRSN,MERSANA THERAPEUTICS INC COM,MERSANA THERAPEUTICS INC,328 M,Health Care,Biotechnology,Biotechnology
MRTN,MARTEN TRANSPORT COM,"MARTEN TRANSPORT, LTD.","1,453 M",Industrials,Road & Rail,Trucking
MRTX,MIRATI THERAPEUTICS INC COM,<empty>,"2,588 M",Health Care,Biotechnology,Biotechnology
MSBI,MIDLAND STS BANCORP INC COM,<empty>,582 M,Financials,Banks,Regional Banks
MSEX,MIDDLESEX WATER CO COM,MIDDLESEX WATER COMPANY,"1,546 M",Utilities,Water Utilities,Water Utilities
MSTR,MICROSTRATEGY COM CL A,MICROSTRATEGY INCORPORATED,"2,639 M",Information Technology,Software,Application Software
MTDR,MATADOR RESOURCES COMPANY COM,MATADOR RESOURCES COMPANY,"7,509 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
MTEM,MOLECULAR TEMPLATES INC COM,MOLECULAR TEMPLATES INC,51 M,Health Care,Biotechnology,Biotechnology
MTH,MERITAGE HOMES CORP COM,MERITAGE HOMES CORP.,"3,160 M",Consumer Discretionary,Household Durables,Homebuilding
MTOR,MERITOR INC COM,MERITOR INC,"2,565 M",Industrials,Machinery,Construction Machinery & Heavy Trucks
MTRN,MATERION CORP COM,MATERION CORP,"1,739 M",Materials,Metals & Mining,Diversified Metals & Mining
MTRX,MATRIX SERVICE CO COM,MATRIX SERVICE COMPANY,162 M,Industrials,Construction & Engineering,Construction & Engineering
MTSI,MACOM TECH SOLUTIONS HLDGS COM,MACOM TECHNOLOGY SOLUTIONS HOLDINGS INC,"3,845 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
MTW,MANITOWOC CO INC COM,MANITOWOC COMPANY INC,473 M,Industrials,Machinery,Construction Machinery & Heavy Trucks
MTX,MINERALS TECHNOLOGIES INC COM,MINERALS TECHNOLOGIES INC.,"2,275 M",Materials,Chemicals,Specialty Chemicals
MTZ,MASTEC INC COM,MASTEC INCORPORATED,"6,198 M",Industrials,Construction & Engineering,Construction & Engineering
MUSA,MURPHY USA INC COM,MURPHY USA INC,"6,070 M",Consumer Discretionary,Specialty Retail,Automotive Retail
MVBF,MVB FINANCIAL CORP COM,MVB FINANCIAL CORPORATION,443 M,Financials,Banks,Regional Banks
MWA,MUELLER WATER PRODUCTS INC COM,"MUELLER WATER PRODUCTS, INC.","1,926 M",Industrials,Machinery,Industrial Machinery
MXL,MAXLINEAR INC COM,"MAXLINEAR, INCORPORATION","3,089 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
MYE,MYERS INDUSTRIES INC COM,"MYERS INDUSTRIES, INC.",909 M,Materials,Containers & Packaging,Metal & Glass Containers
MYFW,FIRST WESTERN FINANCIAL INC COM,FIRST WESTERN FINANCIAL INC,306 M,Financials,Banks,Regional Banks
MYGN,MYRIAD GENETICS INC COM,MYRIAD GENETICS INC,"1,581 M",Health Care,Biotechnology,Biotechnology
MYRG,MYR GRP INC COM,"MYR GROUP, INCORPORATION","1,586 M",Industrials,Construction & Engineering,Construction & Engineering
NAT,NORDIC AMER TANKERS LTD COM,<empty>,432 M,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
NATH,NATHANS FAMOUS INC COM,"NATHAN'S FAMOUS, INC.",210 M,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
NATR,NATURE'S SUNSHINE PRODUCTS INC COM,NATURES SUNSHINE PRODUCTS INC,237 M,Consumer Staples,Personal Products,Personal Products
NAVI,NAVIENT CORP COM,NAVIENT CORP,"2,283 M",Financials,Consumer Finance,Consumer Finance
NBEV,NEWAGE INC COM,NEWAGE INC,50 M,Consumer Staples,Personal Products,Personal Products
NBHC,NATIONAL BANK HOLDINGS CORP COM CL A,NATIONAL BANK HOLDINGS CORP,"1,227 M",Financials,Banks,Regional Banks
NBN,NORTHEAST BK LEWISTON ME COM,NORTHEAST BANK,300 M,Financials,Banks,Regional Banks
NBR,NABORS INDUSTRIES LTD COM,NABORS INDUSTRIES LIMITED,"1,677 M",Energy,Energy Equipment & Services,Oil & Gas Drilling
NBSE,NEUBASE THERAPEUTICS INC COM,NEUBASE THERAPEUTICS INC,32 M,Health Care,Biotechnology,Biotechnology
NBTB,NBT BANCORP INC COM,NBT BANCORP INC.,"1,608 M",Financials,Banks,Regional Banks
NC,NACCO INDUSTRIES INC COM CL A,"NACCO INDUSTRIES, INC.",428 M,Energy,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels
NCBS,NICOLET BANKSHARES INC COM,<empty>,"1,045 M",Financials,Banks,Regional Banks
NCMI,NATIONAL CINEMEDIA INC COM,NATIONAL CINEMEDIA INC,102 M,Communication Services,Media,Advertising
NDLS,NOODLES & CO COM CL A,NOODLES & CO,278 M,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
NEO,NEOGENOMICS INC COM,"NEOGENOMICS, INC.","1,037 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
NEOG,NEOGEN CORP COM,NEOGEN CORPORATION,"2,846 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
NERV,MINERVA NEUROSCIENCES INC COM,MINERVA NEUROSCIENCES INC,15 M,Health Care,Biotechnology,Biotechnology
NESR,NATIONAL ENERGY SVCS REUNITED COM,NATIONAL ENERGY SERVICES REUNITED CORP,746 M,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
NEX,NEXTIER OILFIELD SOLUTIONS INC COM,NEXTIER OILFIELD SOLUTIONS INC,"2,822 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
NEXT,NEXTDECADE CORPORATION COM,NEXTDECADE CORP,942 M,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
NFBK,NORTHFIELD BANCORP INC COM,NORTHFIELD BANCORP INC,646 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
NG,NOVAGOLD RESOURCES INC COM,<empty>,"2,029 M",Materials,Metals & Mining,Gold
