Symbol,Description,Company Name,Market Cap,Sector,Industry,Sub-Industry
EXEL,EXELIXIS INC COM,"EXELIXIS, INC.","6,081 M",Health Care,Biotechnology,Biotechnology
EXP,EAGLE MATERIALS INC COM,"EAGLE MATERIALS, INC.","5,097 M",Materials,Construction Materials,Construction Materials
EXPD,EXPEDTRS INTL WASH COM,"EXPEDITORS INTERNATIONAL OF  WASHINGTON, INC.","18,330 M",Industrials,Air Freight & Logistics,Air Freight & Logistics
EXPE,EXPEDIA GROUP INC COM,EXPEDIA GROUP INC,"20,856 M",Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
EXR,EXTRA SPACE STORAGE INC COM USD0.01,EXTRA SPACE STORAGE INCORPORATION,"23,947 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
F,FORD MOTOR CO COM,FORD MOTOR COMPANY,"54,190 M",Consumer Discretionary,Automobiles,Automobile Manufacturers
FAF,FIRST AMERICAN FINANCIAL CORP COM,FIRST AMERICAN FINANCIAL CORPORATION,"6,408 M",Financials,Insurance,Property & Casualty Insurance
FANG,DIAMONDBACK ENERGY INC COM,DIAMONDBACK ENERGY INC,"27,456 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
FAST,FASTENAL COM,FASTENAL COMPANY,"31,359 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
FB,META PLATFORMS INC COM CL A,META PLATFORMS INC,"524,134 M",Communication Services,Interactive Media & Services,Interactive Media & Services
FBHS,FORTUNE BRANDS HOME & SECURITY COM,FORTUNE BRANDS HOME & SECURITY INC,"9,223 M",Industrials,Building Products,Building Products
FCN,FTI CONSULTING INC COM,"FTI CONSULTING, INC.","5,774 M",Industrials,Professional Services,Research & Consulting Services
FCNCA,FIRST CITIZENS BANCSHARES INC COM CL A,FIRST CITIZENS BANCSHARES INC (DELAWARE),"11,081 M",Financials,Banks,Regional Banks
FCX,FREEPORT-MCMORAN INC COM CL B,FREEPORT-MCMORAN INC,"60,277 M",Materials,Metals & Mining,Copper
FDS,FACTSET RESEARCH SYSTEMS COM,FACTSET RESEARCH SYSTEMS INC.,"14,362 M",Financials,Capital Markets,Financial Exchanges & Data
FDX,FEDEX CORP COM,FEDEX CORPORATION,"57,117 M",Industrials,Air Freight & Logistics,Air Freight & Logistics
FE,FIRSTENERGY CORP COM,FIRSTENERGY CORPORATION,"24,110 M",Utilities,Electric Utilities,Electric Utilities
FFIV,F5 INC COM,F5 INC,"10,064 M",Information Technology,Communications Equipment,Communications Equipment
FHB,FIRST HAWAIIAN COM,FIRST HAWAIIAN INC,"3,289 M",Financials,Banks,Regional Banks
FHN,FIRST HORIZON CORPORATION COM,FIRST HORIZON CORP,"12,238 M",Financials,Banks,Regional Banks
FICO,FAIR ISAAC CORP COM,FAIR ISAAC CORP.,"10,767 M",Information Technology,Software,Application Software
FIS,FIDELITY NATIONAL INFORMATION COM,"FIDELITY NATIONAL INFORMATION SERVICES, INC.","63,484 M",Information Technology,IT Services,Data Processing & Outsourced Services
FISV,FISERV INC COM,"FISERV, INC.","64,445 M",Information Technology,IT Services,Data Processing & Outsourced Services
FITB,FIFTH THIRD BANCORP COM,FIFTH THIRD BANCORP,"26,744 M",Financials,Banks,Regional Banks
FIVE,FIVE BELOW INC COM,FIVE BELOW INC,"7,200 M",Consumer Discretionary,Specialty Retail,Specialty Stores
FIVN,FIVE9 INC COM,FIVE9 INC,"7,075 M",Information Technology,Software,Application Software
FL,FOOT LOCKER INC COM,"FOOT LOCKER, INC","3,121 M",Consumer Discretionary,Specialty Retail,Apparel Retail
FLO,FLOWERS FOODS INC COM,"FLOWERS FOODS, INC.","5,530 M",Consumer Staples,Food Products,Packaged Foods & Meats
FLS,FLOWSERVE CORP COM,FLOWSERVE CORPORATION,"4,054 M",Industrials,Machinery,Industrial Machinery
FLT,FLEETCOR TECHNOLOGIES INC COM,"FLEETCOR TECHNOLOGIES, INC.","18,774 M",Information Technology,IT Services,Data Processing & Outsourced Services
FMC,FMC CORP COM,FMC CORPORATION,"15,527 M",Materials,Chemicals,Fertilizers & Agricultural Chemicals
FNB,FNB CORP PA COM,FNB CORP,"4,191 M",Financials,Banks,Regional Banks
FND,FLOOR & DECOR HOLDINGS INC COM CL A,FLOOR & DECOR HOLDINGS INC,"8,192 M",Consumer Discretionary,Specialty Retail,Home Improvement Retail
FNF,FIDELITY NATIONAL FINANCIAL COM,FIDELITY NATIONAL FINANCIAL INC,"11,806 M",Financials,Insurance,Property & Casualty Insurance
FOX,FOX CORP COM CL B,FOX CORP,"17,693 M",Communication Services,Media,Broadcasting
FOXA,FOX CORP COM CL A,FOX CORP,"19,130 M",Communication Services,Media,Broadcasting
FR,FIRST INDUSTRIAL REALTY TRUST COM STK USD0.01,"FIRST INDUSTRIAL REALTY TRUST, INC.","7,007 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Industrial REITs
FRC,FIRST REPUBLIC BANK SAN FRANCI COM,FIRST REPUBLIC BANK,"27,594 M",Financials,Banks,Regional Banks
FRT,FED REALTY INVEST TRUST COM USD0.01,FEDERAL REALTY INVESTMENT TRUST,"8,919 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
FSLR,FIRST SOLAR INC COM,"FIRST SOLAR, INC.","8,033 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
FSLY,FASTLY INC COM CL A,FASTLY INC,"1,539 M",Information Technology,IT Services,Internet Services & Infrastructure
FTDR,FRONTDOOR INC COM,FRONTDOOR INC,"2,052 M",Consumer Discretionary,Diversified Consumer Services,Specialized Consumer Services
FTNT,FORTINET INC COM,FORTINET INCORPORATION,"47,606 M",Information Technology,Software,Systems Software
FTV,FORTIVE CORP COM,FORTIVE CORP,"22,414 M",Industrials,Machinery,Industrial Machinery
FWONA,LIBERTY MEDIA CORPORATION COM,LIBERTY MEDIA FORMULA ONE,"13,304 M",Communication Services,Entertainment,Movies & Entertainment
FWONK,LIBERTY MEDIA CORPORATION COM,LIBERTY MEDIA FORMULA ONE,"14,547 M",Communication Services,Entertainment,Movies & Entertainment
G,GENPACT LIMITED COM,GENPACT LIMITED,"8,182 M",Information Technology,IT Services,Data Processing & Outsourced Services
GBT,GLOBAL BLOOD THERAPEUTICS INC COM,GLOBAL BLOOD THERAPEUTICS INC,"1,694 M",Health Care,Biotechnology,Biotechnology
GD,GENERAL DYNAMICS CORP COM,GENERAL DYNAMICS CORPORATION,"64,136 M",Industrials,Aerospace & Defense,Aerospace & Defense
GDDY,GODADDY INC COM CL A,GODADDY INC,"11,861 M",Information Technology,IT Services,Internet Services & Infrastructure
GE,GENERAL ELECTRIC CO COM,GENERAL ELECTRIC COMPANY,"84,010 M",Industrials,Industrial Conglomerates,Industrial Conglomerates
GGG,GRACO INC COM,GRACO INC.,"10,803 M",Industrials,Machinery,Industrial Machinery
GH,GUARDANT HEALTH INC COM,GUARDANT HEALTH INC,"4,037 M",Health Care,Health Care Providers & Services,Health Care Services
GHC,GRAHAM HOLDINGS CO COM CL B,GRAHAM HOLDINGS CO,"3,003 M",Consumer Discretionary,Diversified Consumer Services,Education Services
GILD,GILEAD SCIENCES INC COM,"GILEAD SCIENCES, INC.","80,376 M",Health Care,Biotechnology,Biotechnology
GIS,GENERAL MILLS INC COM,"GENERAL MILLS, INC.","41,071 M",Consumer Staples,Food Products,Packaged Foods & Meats
GL,GLOBE LIFE INC COM,GLOBE LIFE INC,"9,565 M",Financials,Insurance,Life & Health Insurance
GLOB,GLOBANT SA COM,GLOBANT SA,"8,415 M",Information Technology,IT Services,IT Consulting & Other Services
GLPI,GAMING & LEISURE P COM USD0.01,GAMING AND LEISURE PROPERTIES INC,"11,739 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
GLW,CORNING INC COM,CORNING INC,"30,457 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components
GM,GENERAL MOTORS CO COM,GENERAL MOTORS COMPANY,"55,216 M",Consumer Discretionary,Automobiles,Automobile Manufacturers
GMED,GLOBUS MED INC COM CL A,GLOBUS MEDICAL INC,"6,603 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
GNRC,GENERAC HLDGS INC COM,GENERAC HOLDINGS INCORPORATION,"17,355 M",Industrials,Electrical Equipment,Electrical Components & Equipment
GNTX,GENTEX CORP COM,GENTEX CORPORATION,"7,174 M",Consumer Discretionary,Auto Components,Auto Parts & Equipment
GO,GROCERY OUTLET HOLDING CORP COM,GROCERY OUTLET HOLDING CORP,"3,692 M",Consumer Staples,Food & Staples Retailing,Food Retail
GOOG,ALPHABET INC COM CL C,ALPHABET INC,"1,516,640 M",Communication Services,Interactive Media & Services,Interactive Media & Services
GOOGL,ALPHABET INC COM CL A,ALPHABET INC,"1,514,155 M",Communication Services,Interactive Media & Services,Interactive Media & Services
GPC,GENUINE PARTS CO COM,GENUINE PARTS COMPANY,"19,338 M",Consumer Discretionary,Distributors,Distributors
GPK,GRAPHIC PACKAGING HOLDING CO COM,GRAPHIC PACKAGING HOLDING COMPANY,"6,957 M",Materials,Containers & Packaging,Paper Packaging
GPN,GLOBAL PAYMENTS INC COM,GLOBAL PAYMENTS INC.,"36,333 M",Information Technology,IT Services,Data Processing & Outsourced Services
GPS,GAP INC COM,GAP INC,"3,991 M",Consumer Discretionary,Specialty Retail,Apparel Retail
GRMN,GARMIN LTD COM,GARMIN LTD.,"20,345 M",Consumer Discretionary,Household Durables,Consumer Electronics
GS,GOLDMAN SACHS GROUP INC COM,GOLDMAN SACHS GROUP INC,"109,839 M",Financials,Capital Markets,Investment Banking & Brokerage
GTES,GATES INDUSTRIAL CORP PLC COM,GATES INDUSTRIAL CORP PLC,"3,748 M",Industrials,Machinery,Industrial Machinery
GWRE,GUIDEWIRE SOFTWARE INC COM,GUIDEWIRE SOFTWARE INC,"6,686 M",Information Technology,Software,Application Software
GWW,GRAINGER W W INC COM,WW GRAINGER INC,"25,327 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
H,HYATT HOTELS CORP COM CL A,HYATT HOTELS CORPORATION,"9,916 M",Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
HAE,HAEMONETICS CORP COM,HAEMONETICS CORPORATION,"3,291 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
HAIN,HAIN CELESTIAL GROUP INC COM,HAIN CELESTIAL GROUP INCORPORATED,"2,331 M",Consumer Staples,Food Products,Packaged Foods & Meats
HAL,HALLIBURTON CO COM,HALLIBURTON COMPANY,"37,495 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
HAS,HASBRO INC COM,"HASBRO, INC.","12,409 M",Consumer Discretionary,Leisure Products,Leisure Products
HBAN,HUNTINGTON BANCSHARES INC COM,HUNTINGTON BANCSHARES INCORPORATED,"19,537 M",Financials,Banks,Regional Banks
HBI,HANESBRANDS INC COM,"HANESBRANDS, INC.","4,135 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
HCA,HCA HEALTHCARE INC COM,HCA HEALTHCARE INC,"61,647 M",Health Care,Health Care Providers & Services,Health Care Facilities
HD,HOME DEPOT INC COM,HOME DEPOT INC,"313,907 M",Consumer Discretionary,Specialty Retail,Home Improvement Retail
HE,HAWAIIAN ELECTRIC INDUSTRIES COM,HAWAIIAN ELECTRIC INDUSTRIES INCORPORATION,"4,708 M",Utilities,Electric Utilities,Electric Utilities
HEI,HEICO CORP COM,HEICO CORPORATION,"19,813 M",Industrials,Aerospace & Defense,Aerospace & Defense
HEI/A,HEICO CORP COM CL A,HEICO CORPORATION,"16,027 M",Industrials,Aerospace & Defense,Aerospace & Defense
HES,HESS CORPORATION COM,HESS CORPORATION,"39,507 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
HHC,HOWARD HUGHES CORP COM,HOWARD HUGHES CORPORATION (THE),"4,205 M",Real Estate,Real Estate Management & Development,Real Estate Development
HIG,THE HARTFORD FIN SERVICES GRP COM,HARTFORD FINANCIAL SERVICES GROUP INC,"23,534 M",Financials,Insurance,Multi-line Insurance
HII,HUNTINGTON INGALLS INDUSTRIES COM,HUNTINGTON INGALLS INDUSTRIES INC,"8,531 M",Industrials,Aerospace & Defense,Aerospace & Defense
HIW,HIGHWOODS PROPERTIES INC COM USD0.01,"HIGHWOODS PROPERTIES, INC.","4,021 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
HLF,HERBALIFE NUTRITION LTD COM,<empty>,"2,355 M",Consumer Staples,Personal Products,Personal Products
HLT,HILTON WORLDWIDE HOLDINGS INC COM,HILTON WORLDWIDE HOLDINGS INC,"39,337 M",Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
HOG,HARLEY DAVIDSON COM,HARLEY-DAVIDSON INCORPORATED,"5,160 M",Consumer Discretionary,Automobiles,Motorcycle Manufacturers
HOLX,HOLOGIC INC COM,"HOLOGIC, INC.","18,788 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
HON,HONEYWELL INTERNATIONAL INC COM,HONEYWELL INTERNATIONAL INCORPORATED,"132,736 M",Industrials,Industrial Conglomerates,Industrial Conglomerates
HP,HELMERICH & PAYNE INC COM,"HELMERICH & PAYNE, INC.","5,316 M",Energy,Energy Equipment & Services,Oil & Gas Drilling
HPE,HEWLETT PACKARD ENTERPRISE CO COM,HEWLETT PACKARD ENTERPRISE CO,"19,530 M",Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
HPP,HUDSON PAC PPTYS INC COM USD0.01,"HUDSON PACIFIC PROPERTIES, INC","2,797 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
HPQ,HP INCORPORATION COM,HP INC,"41,987 M",Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
HRB,BLOCK (H & R) INC COM,H & R BLOCK INC,"5,788 M",Consumer Discretionary,Diversified Consumer Services,Specialized Consumer Services
HRL,HORMEL FOODS CORP COM,HORMEL FOODS CORPORATION,"25,190 M",Consumer Staples,Food Products,Packaged Foods & Meats
HSIC,HENRY SCHEIN INC COM,"HENRY SCHEIN, INC.","11,669 M",Health Care,Health Care Providers & Services,Health Care Distributors
HST,HOST HOTELS & RESORTS INC COM STK USD0.01,"HOST HOTELS & RESORTS, INC.","14,674 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Hotel & Resort REITs
HSY,HERSHEY COMPANY COM,HERSHEY CO,"42,899 M",Consumer Staples,Food Products,Packaged Foods & Meats
HTA,HEALTHCARE TRUST OF AMERICA IN USD0.01,HEALTHCARE TRUST OF AMERICA INC,"6,905 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Health Care REITs
HUBB,HUBBELL INC COM,HUBBELL INCORPORATED,"10,302 M",Industrials,Electrical Equipment,Electrical Components & Equipment
HUBS,HUBSPOT INC COM,HUBSPOT INC,"17,460 M",Information Technology,Software,Application Software
HUM,HUMANA INC COM,HUMANA INC,"56,360 M",Health Care,Health Care Providers & Services,Managed Health Care
HUN,HUNTSMAN CORP COM,HUNTSMAN CORPORATION,"7,611 M",Materials,Chemicals,Diversified Chemicals
HWM,HOWMET AEROSPACE INC COM,HOWMET AEROSPACE INC,"15,279 M",Industrials,Aerospace & Defense,Aerospace & Defense
HXL,HEXCEL CORPORATION COM,HEXCEL CORPORATION,"4,859 M",Industrials,Aerospace & Defense,Aerospace & Defense
HZNP,HORIZON THERAPEUTICS PLC COM,HORIZON THERAPEUTICS PLC,"21,287 M",Health Care,Biotechnology,Biotechnology
IAA,IAA INC COM,IAA INC (NEW YORK),"5,061 M",Industrials,Commercial Services & Supplies,Diversified Support Services
IAC,IAC/INTERACTIVECORP NEW COM,<empty>,"7,950 M",Communication Services,Interactive Media & Services,Interactive Media & Services
IART,INTEGRA LIFESCIENCES HLDGS COR COM,INTEGRA LIFESCIENCES HOLDINGS CORPORATION,"5,113 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
IBKR,INTERACTIVE BROKERS GROUP INC COM CL A,"INTERACTIVE BROKERS GROUP, INC.","5,936 M",Financials,Capital Markets,Investment Banking & Brokerage
IBM,INTERNATIONAL BUS MACH CORP COM,INTERNATIONAL BUSINESS MACHINES CORPORATION,"127,693 M",Information Technology,IT Services,IT Consulting & Other Services
ICE,INTERCONTINENTAL EXCHANGE INC COM,INTERCONTINENTAL EXCHANGE INC,"56,926 M",Financials,Capital Markets,Financial Exchanges & Data
ICUI,ICU MEDICAL INC COM,ICU MEDICAL INC,"4,343 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
IDA,IDACORP INC COM,"IDACORP, INC.","5,431 M",Utilities,Electric Utilities,Electric Utilities
IDXX,IDEXX LABORATORIES INC COM,IDEXX LABORATORIES INCORPORATED,"31,673 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
IEX,IDEX CORP COM,IDEX CORPORATION,"14,798 M",Industrials,Machinery,Industrial Machinery
IFF,INTL FLAVORS & FRAGRANCES INC COM,INTERNATIONAL FLAVORS & FRAGRANCES INCORPORATED,"33,960 M",Materials,Chemicals,Specialty Chemicals
ILMN,ILLUMINA INC COM,"ILLUMINA, INC.","38,150 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
INCY,INCYTE CORPORATION COM,INCYTE CORP.,"16,536 M",Health Care,Biotechnology,Biotechnology
INGR,INGREDION INC COM,INGREDION INCORPORATION,"6,143 M",Consumer Staples,Food Products,Agricultural Products
INTC,INTEL CORP COM,INTEL CORPORATION,"179,160 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
INTU,INTUIT INC COM,INTUIT INC.,"117,231 M",Information Technology,Software,Application Software
INVH,INVITATION HOMES INC COM USD0.01,INVITATION HOMES INC,"23,397 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Residential REITs
IONS,IONIS PHARMACEUTICALS INC COM,IONIS PHARMACEUTICALS INC,"5,169 M",Health Care,Biotechnology,Biotechnology
IOVA,IOVANCE BIOTHERAPEUTICS INC COM,IOVANCE BIOTHERAPEUTICS INC,"1,163 M",Health Care,Biotechnology,Biotechnology
IP,INTERNATIONAL PAPER CO COM,INTERNATIONAL PAPER COMPANY,"17,451 M",Materials,Containers & Packaging,Paper Packaging
IPG,INTERPUBLIC GROUP COS INC COM,INTERPUBLIC GROUP OF COMPANIES INC,"12,290 M",Communication Services,Media,Advertising
IPGP,IPG PHOTONICS CORPORATION COM,IPG PHOTONICS CORP,"5,333 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
IQV,IQVIA HOLDINGS INC COM,IQVIA HOLDINGS INC,"41,507 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
IR,INGERSOLL RAND INC COM,INGERSOLL RAND INC,"19,523 M",Industrials,Machinery,Industrial Machinery
IRM,IRON MOUNTAIN INC COM,IRON MOUNTAIN INCORPORATED,"15,554 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
ISRG,INTUITIVE SURGICAL INC COM,"INTUITIVE SURGICAL, INC.","79,692 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
IT,GARTNER INC COM,GARTNER INCORPORATED,"21,226 M",Information Technology,IT Services,IT Consulting & Other Services
ITT,ITT INC COM,ITT INCORPORATION,"6,246 M",Industrials,Machinery,Industrial Machinery
ITW,ILLINOIS TOOL WORKS INC COM,ILLINOIS TOOL WORKS INCORPORATED,"64,677 M",Industrials,Machinery,Industrial Machinery
IVZ,INVESCO LTD COM,INVESCO LIMITED,"8,607 M",Financials,Capital Markets,Asset Management & Custody Banks
J,JACOBS ENGINEERING GROUP INC COM,JACOBS ENGINEERING GROUP INC,"17,758 M",Industrials,Professional Services,Research & Consulting Services
JAZZ,JAZZ PHARMACEUTICALS PLC COM,<empty>,"9,448 M",Health Care,Pharmaceuticals,Pharmaceuticals
JBGS,JBG SMITH PROPERTIES COM USD0.01,JBG SMITH PROPERTIES,"3,171 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
JBHT,J B HUNT TRANSPORT SERVICES IN COM,J B HUNT TRANSPORT SERVICES INC,"18,595 M",Industrials,Road & Rail,Trucking
JBL,JABIL INC COM,JABIL INC,"8,664 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
JBLU,JETBLUE AIRWAYS CORPORATION COM,JETBLUE AIRWAYS CORPORATION,"3,301 M",Industrials,Airlines,Airlines
JCI,JOHNSON CONTROLS INTL PLC COM,JOHNSON CONTROLS INTERNATIONAL PLC,"38,137 M",Industrials,Building Products,Building Products
JEF,JEFFERIES FINANCIAL GROUP INC COM,JEFFERIES FINANCIAL GROUP INC,"7,683 M",Financials,Capital Markets,Investment Banking & Brokerage
JKHY,HENRY JACK & ASSOCIATES INC COM,"JACK HENRY & ASSOCIATES, INC.","13,635 M",Information Technology,IT Services,Data Processing & Outsourced Services
JLL,JONES LANG LASALLE INC COM,JONES LANG LASALLE INCORPORATED,"9,182 M",Real Estate,Real Estate Management & Development,Real Estate Services
JNJ,JOHNSON & JOHNSON COM,JOHNSON & JOHNSON,"467,390 M",Health Care,Pharmaceuticals,Pharmaceuticals
JNPR,JUNIPER NETWORKS COM,JUNIPER NETWORKS INC,"9,969 M",Information Technology,Communications Equipment,Communications Equipment
JPM,JP MORGAN CHASE & CO COM,JPMORGAN CHASE & CO.,"383,814 M",Financials,Banks,Diversified Banks
JWN,NORDSTROM INC COM,NORDSTROM INC,"4,134 M",Consumer Discretionary,Multiline Retail,Department Stores
K,KELLOGG COMPANY COM,KELLOGG COMPANY,"22,987 M",Consumer Staples,Food Products,Packaged Foods & Meats
KDP,KEURIG DR PEPPER INC COM,KEURIG DR PEPPER INC,"49,805 M",Consumer Staples,Beverages,Soft Drinks
KEX,KIRBY CORP COM,KIRBY CORPORATION,"4,175 M",Industrials,Marine,Marine
KEY,KEYCORP COM,KEYCORP,"18,314 M",Financials,Banks,Regional Banks
KEYS,KEYSIGHT TECHNOLOGIES INC COM,KEYSIGHT TECHNOLOGIES INC,"26,349 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
KHC,KRAFT HEINZ CO COM,KRAFT HEINZ CO,"44,543 M",Consumer Staples,Food Products,Packaged Foods & Meats
KIM,KIMCO REALTY CORP COM USD0.01,KIMCO REALTY CORPORATION,"14,131 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
KKR,KKR & CO INC COM,KKR & CO INC,"33,162 M",Financials,Capital Markets,Asset Management & Custody Banks
KLAC,KLA CORPORATION COM,KLA CORP,"54,110 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
KMB,KIMBERLY CLARK CORP COM,KIMBERLY-CLARK CORPORATION,"44,299 M",Consumer Staples,Household Products,Household Products
KMI,KINDER MORGAN INC COM,KINDER MORGAN INCORPORATED,"45,134 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
KMPR,KEMPER CORP COM,KEMPER CORPORATION,"3,269 M",Financials,Insurance,Property & Casualty Insurance
KMX,CARMAX INC COM,"CARMAX, INC.","15,399 M",Consumer Discretionary,Specialty Retail,Automotive Retail
KNX,KNIGHT SWIFT TRANSN HLDGS INC COM CL A,KNIGHT-SWIFT TRANSPORTATION HOLDINGS INC,"8,017 M",Industrials,Road & Rail,Trucking
KO,COCA-COLA CO COM,COCA-COLA CO,"274,023 M",Consumer Staples,Beverages,Soft Drinks
KR,KROGER CO COM,KROGER CO,"38,217 M",Consumer Staples,Food & Staples Retailing,Food Retail
KRC,KILROY REALTY CORP COM STK USD0.01,KILROY REALTY CORPORATION,"6,919 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
KSS,KOHLS CORPORATION COM,KOHL'S CORPORATION,"5,443 M",Consumer Discretionary,Multiline Retail,Department Stores
L,LOEWS CORP COM,LOEWS CORPORATION,"15,948 M",Financials,Insurance,Property & Casualty Insurance
LAMR,LAMAR ADVERTISING CO COM USD0.001 CL A,LAMAR ADVERTISING CO,"9,810 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
LAZ,LAZARD LTD COM,<empty>,"3,464 M",Financials,Capital Markets,Investment Banking & Brokerage
LBRDA,LIBERTY BROADBAND CORP COM,LIBERTY BROADBAND CORP,"19,238 M",Communication Services,Media,Cable & Satellite
LBRDK,LIBERTY BROADBAND CORP COM,LIBERTY BROADBAND CORP,"20,055 M",Communication Services,Media,Cable & Satellite
LDOS,LEIDOS HOLDINGS INC COM,LEIDOS HOLDINGS INC,"14,399 M",Industrials,Professional Services,Research & Consulting Services
LEA,LEAR CORP COM,LEAR CORPORATION,"8,191 M",Consumer Discretionary,Auto Components,Auto Parts & Equipment
LECO,LINCOLN ELECTRIC HLDGS INC COM,LINCOLN ELECTRIC HOLDINGS INCORPORATED,"8,127 M",Industrials,Machinery,Industrial Machinery
LEG,LEGGETT & PLATT INC COM,"LEGGETT & PLATT, INCORPORATED","5,178 M",Consumer Discretionary,Household Durables,Home Furnishings
LEN,LENNAR CORP COM CL A,LENNAR CORPORATION,"23,684 M",Consumer Discretionary,Household Durables,Homebuilding
LEN/B,LENNAR CORP COM CL B,LENNAR CORPORATION,"19,736 M",Consumer Discretionary,Household Durables,Homebuilding
LFUS,LITTELFUSE INC COM,"LITTELFUSE, INC.","6,829 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components
LGF/A,LIONS GATE ENTERTAINMENT CORP COM CL A,<empty>,"2,178 M",Communication Services,Entertainment,Movies & Entertainment
LGF/B,LIONS GATE ENTERTAINMENT CORP COM CL B,<empty>,"2,034 M",Communication Services,Entertainment,Movies & Entertainment
LH,LABORATORY CORP AMER HLDGS COM,LABORATORY CORPORATION OF AMERICA HOLDINGS,"22,591 M",Health Care,Health Care Providers & Services,Health Care Services
LHX,L3 HARRIS TECHNOLOGIES INC COM,L3HARRIS TECHNOLOGIES INC,"46,550 M",Industrials,Aerospace & Defense,Aerospace & Defense
LII,LENNOX INTERNATIONAL INC COM,LENNOX INTERNATIONAL INCORPORATED,"7,605 M",Industrials,Building Products,Building Products
LIN,LINDE PLC COM,LINDE PLC,"167,196 M",Materials,Chemicals,Industrial Gases
LITE,LUMENTUM HLDGS INC COM,LUMENTUM HOLDINGS INC,"5,884 M",Information Technology,Communications Equipment,Communications Equipment
LKQ,LKQ CORPORATION COM,LKQ CORPORATION,"14,416 M",Consumer Discretionary,Distributors,Distributors
LLY,ELI LILLY AND COMPANY COM,ELI LILLY AND COMPANY,"289,637 M",Health Care,Pharmaceuticals,Pharmaceuticals
LMT,LOCKHEED MARTIN CORP COM,LOCKHEED MARTIN CORPORATION,"118,394 M",Industrials,Aerospace & Defense,Aerospace & Defense
LNC,LINCOLN NATIONAL CORP COM,LINCOLN NATIONAL CORPORATION,"9,562 M",Financials,Insurance,Life & Health Insurance
LNG,CHENIERE ENERGY INC COM,"CHENIERE ENERGY, INC.","36,277 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
LNT,ALLIANT ENERGY CORP COM,ALLIANT ENERGY CORPORATION,"15,663 M",Utilities,Electric Utilities,Electric Utilities
LOPE,GRAND CANYON EDUCATION COM,"GRAND CANYON EDUCATION, INCORPORATION","2,844 M",Consumer Discretionary,Diversified Consumer Services,Education Services
LOW,LOWE'S COMPANIES INC COM,LOWE'S COMPANIES INC.,"124,662 M",Consumer Discretionary,Specialty Retail,Home Improvement Retail
LPLA,LPL FINL HLDGS INC COM,LPL FINANCIAL HOLDINGS INCORPORATED,"15,759 M",Financials,Capital Markets,Investment Banking & Brokerage
